filename,animation_id,emb_0,emb_1,emb_2,emb_3,emb_4,emb_5,emb_6,emb_7,emb_8,emb_9,emb_10,emb_11,emb_12,emb_13,emb_14,stroke_width,opacity,stroke_opacity,fill_r,fill_g,fill_b,stroke_r,stroke_g,stroke_b,rel_width,rel_height
L_7sins_04,5,-6.6033845,-3.0197926,-6.6521945,3.8771787,1.2270787,2.169415,-2.5007503,-4.4542117,-0.47291756,0.28221288,0.11691535,-0.06962544,0.67126757,0.30411094,0.18378161,0,1.0,1.0,236,116,4,0,0,0,0.26828428841851665,0.439985324415093
L_7sins_04,4,15.506306,8.150779,-6.390646,2.4329658,1.4849658,-0.5405773,-0.0025111206,-0.38576928,0.56077147,-0.09916365,-0.07183998,-0.4607223,0.45052275,0.047641147,-0.082280144,0,1.0,1.0,250,187,0,0,0,0,0.0731715711581487,0.12000112889114653
L_7sins_04,32,-0.7659489,10.535073,0.61195564,-1.4061415,0.69345665,-0.0829074,-0.7217977,-0.96496695,0.46350455,0.19172297,-0.26623604,-0.012741898,0.43670964,0.023042154,0.17542481,0,1.0,1.0,250,187,0,0,0,0,0.05854414042333502,0.0960121920243842
L_7sins_04,6,12.4792185,0.10480433,-8.741315,1.7494718,1.5864849,0.0032222946,-1.2387675,-1.9794862,-0.010466514,0.5810643,-0.009289259,-0.33927277,0.12803324,0.04039447,-0.26004043,0,1.0,1.0,236,116,4,0,0,0,0.12194114610221994,0.19998307996303508
L_7sins_04,8,-1.7673376,5.3017073,-1.5189453,-1.3878927,0.6719958,0.55320674,-1.5146085,-2.5671246,0.28356713,0.32119188,0.10727403,-0.092072584,0.110597044,0.055479225,-0.009726483,0,1.0,1.0,236,116,4,0,0,0,0.09757356737222507,0.1600203200406401
L_7sins_04,7,-13.1570015,-4.9917946,-4.154878,1.292539,1.5003029,0.3418303,-0.7205187,-0.6476919,0.23822783,-0.11062778,-0.36860073,-0.2316032,0.943421,0.16111393,-0.051302236,0,1.0,1.0,197,0,123,0,0,0,0.07317157115814842,0.12000112889114653
L_7sins_04,9,-3.5181186,-2.7881515,-4.498729,-1.2384489,0.9162767,0.75549704,-1.8517988,-2.8796945,0.24652508,0.23464762,-0.03301727,-0.19054015,0.18606314,0.21661894,-0.03256143,0,1.0,1.0,250,187,0,0,0,0,0.1219411461022201,0.19998306663280144
L_Beck_Bau_02,0,-11.779495,-7.3306813,-0.40251672,-0.09102227,0.619809,2.6012998,1.865238,1.5259392,-0.008667562,-0.95492893,0.49515605,0.048768982,0.12467637,0.48709732,-0.24698657,0,1.0,1.0,255,255,255,0,0,0,0.0950342171326388,0.5098777046095956
L_Beck_Bau_02,1,-3.314694,-9.021431,7.305626,1.5222971,0.51596355,-0.46572295,-0.42777216,-0.31023484,0.1329546,0.077577226,0.15230024,0.13914093,-0.851683,-0.2925445,-0.42853212,0,1.0,1.0,0,56,130,0,0,0,0.07914646308332483,0.5098777046095962
L_Beck_Bau_02,2,0.543946,-6.7900457,6.45237,-0.90594035,2.3685384,-0.06346116,-1.5306984,-0.5430139,-1.1231763,-0.16266954,-0.18445753,-0.02472308,-1.0651419,0.14424425,0.16340725,0,1.0,1.0,0,56,130,0,0,0,0.0906324151449505,0.5201473816243336
L_Beck_Bau_02,3,-1.5818063,-0.773889,12.813534,3.078006,0.6850435,-2.1226091,0.68705803,-1.3816456,0.93486774,-0.5471343,-0.5114758,0.29897165,-0.28205332,-0.24135835,-0.25251365,0,1.0,1.0,0,56,130,0,0,0,0.09668489287802197,0.5097993101285674
L_Beck_Bau_02,4,13.088626,-1.0425179,-3.4943054,-1.4223815,0.50608706,1.694871,1.6962719,1.3240637,0.32075727,-0.68238217,0.34684432,-0.067147635,-0.33931112,0.6011117,-0.36805263,0,1.0,1.0,0,56,130,0,0,0,0.09503421713263874,0.5098777046095956
L_Beck_Bau_02,6,15.400505,-1.9055878,1.5465673,1.5043243,0.76643836,-0.76708996,-0.34360376,0.16433443,-0.81698954,0.47827014,0.09947525,0.52266365,0.25749898,-0.10958012,-0.6090019,0,1.0,1.0,0,56,130,0,0,0,0.09728670174352631,0.5276732518030731
L_Beck_Bau_02,5,13.967594,5.891129,1.2311883,1.0301846,0.029667486,3.0817049,4.4019666,0.0822504,0.17109811,0.048310455,-1.2498065,0.26483855,0.38639954,0.8513449,-1.0779005,0,1.0,1.0,0,56,130,0,0,0,0.11315726125382598,0.5097993101285676
L_Beck_Bau_02,8,0.43191665,6.1858854,2.4942849,-3.651342,0.495346,-0.39860523,-0.765447,0.26642004,-0.068378925,0.22674005,-0.63670236,0.5895765,-0.03846591,-0.052491367,0.5739037,0,1.0,1.0,0,56,130,0,0,0,0.024381856322432005,0.11116337409846352
L_Beck_Bau_02,7,-5.7023125,4.072494,-1.0394441,2.0336783,0.8158698,1.7808756,-2.1496599,-4.2348375,-0.29491934,0.5813783,0.3165564,0.63124824,0.49462214,0.09357682,0.124403924,0,1.0,1.0,0,56,130,0,0,0,0.1949516833453695,0.8888366259015364
L_Beck_Bau_03_1,1,-3.1082,-0.90388674,5.783856,0.29738626,-3.4315412,0.016034042,0.032536104,0.37607276,-0.39832535,0.16406715,-0.017121566,0.24621116,-0.56524783,-0.15576851,-0.10122163,0,1.0,1.0,0,56,130,0,0,0,0.07499698841831731,0.5430385700846662
L_Beck_Bau_03_1,0,-5.6059294,1.169122,3.6829782,-2.662227,-1.0336065,1.9588144,1.1622391,1.4445218,-0.04091876,-0.9901637,1.0513904,0.4528581,-0.66173834,0.2913494,-0.044576053,0,1.0,1.0,255,255,255,0,0,0,0.08535685005646977,0.5430385700846662
L_Beck_Bau_03_1,2,-1.7239515,-5.0828767,3.7173023,-2.1876707,-0.38234067,1.1210644,-1.385853,0.5070027,-1.2533417,0.24305762,0.1211546,-0.46367162,-0.13100745,0.21284087,0.3601212,0,1.0,1.0,0,56,130,0,0,0,0.07802577913920392,0.5593446221386017
L_Beck_Bau_03_1,3,7.609478,3.4695764,-2.3598213,0.01900743,-3.0057414,0.43739685,-0.7878259,-1.007205,0.024742773,-2.4863284,1.3119012,0.018583374,-0.42948392,0.042131983,0.02434181,0,1.0,1.0,0,56,130,0,0,0,0.09520039924968592,0.5430385700846662
L_Beck_Bau_03_1,5,5.31082,0.662615,-2.1337378,-0.62640303,-1.9132472,1.6684407,2.9219055,-1.3054687,0.19415349,0.08858882,-0.20880799,0.5876934,-0.049065366,0.57753474,-0.021279763,0,1.0,1.0,0,56,130,0,0,0,0.10860623999724657,0.5430385700846662
L_Beck_Bau_03_1,4,11.7885065,2.159254,-0.80667984,-1.7179446,-0.6309806,1.0434802,1.3204814,1.5707214,-0.096649356,-1.1353909,0.63170904,0.5390286,-0.4162774,0.40973312,-0.31214225,0,1.0,1.0,0,56,130,0,0,0,0.08535685005646974,0.5430385700846662
L_Beck_Bau_03_1,6,13.547833,0.1959853,-1.5660919,0.5979327,-0.67810017,0.12899835,-0.39649057,1.6513523,-1.6968392,0.6641791,-0.01547794,0.65519464,0.33941257,-0.2521655,-0.24001952,0,1.0,1.0,0,56,130,0,0,0,0.08984838837357405,0.5511915961116337
L_Beck_Bau_03_1,7,-11.230726,0.3892228,-1.1517841,2.3193178,1.0575097,1.5549939,-1.6947358,-3.4581451,-0.17605188,0.26138312,0.24909301,0.40159342,0.67139024,0.14223304,0.1781561,0,1.0,1.0,0,56,130,0,0,0,0.19511607496257033,0.8888366259015364
L_Beck_Bau_03_1,8,2.8584495,4.5038652,1.1600848,-3.9961429,0.60161966,-0.43436804,-0.85827404,0.17836888,-0.27648616,0.12855853,-0.6197481,0.59078306,-0.20278881,-0.09617844,0.28231278,0,1.0,1.0,0,56,130,0,0,0,0.024402416148961444,0.11116337409846352
L_Beck_Bau_03_2,2,6.6875544,-1.3498132,3.145217,-2.265749,-0.3516115,0.79253143,-1.2237543,0.48919368,-1.171231,0.36652586,0.11541658,-0.3256527,0.034078773,0.08078017,0.28321883,0,1.0,1.0,0,56,130,0,0,0,0.07040363373593474,0.47695202257761077
L_Beck_Bau_03_2,1,-4.3625236,5.0949316,5.081728,-1.3220441,-0.9994892,2.008967,2.5016344,-0.1900826,-0.34265202,0.892625,0.7196447,0.35843748,0.08984339,0.573332,0.037578903,0,1.0,1.0,0,56,130,0,0,0,0.08382368122225663,0.4769520225776109
L_Beck_Bau_03_2,0,-7.455196,-7.86855,-0.16023892,-1.7179867,-0.16842936,1.7651232,1.0191287,1.9644705,-0.03282454,-1.2746806,0.9139642,0.47694865,-0.26492786,0.46880466,-0.13608216,0,1.0,1.0,255,255,255,0,0,0,0.09848250232270056,0.6265286923800565
L_Beck_Bau_03_2,3,1.5366818,0.61618274,-1.7035213,0.25383452,-2.6267068,-0.45946598,-0.61469775,-1.4739937,-0.050013322,-2.2040732,1.769357,0.88858366,-0.12165907,-1.2017136,0.71217173,0,1.0,1.0,0,56,130,0,0,0,0.0922886342520904,0.6641580432737535
L_Beck_Bau_03_2,6,10.331839,7.12799,4.666703,0.28099132,-1.7460495,-0.25744066,0.009498469,1.3270813,-1.0064105,0.70274425,0.10437438,0.123533525,0.62532943,-0.10035276,-0.16164094,0,1.0,1.0,0,56,130,0,0,0,0.08836585114070405,0.46754468485418627
L_Beck_Bau_03_2,5,13.027185,-2.0822206,-2.435952,-0.29860887,0.57673615,2.1670012,2.397233,-0.6408478,0.2115594,0.41838217,-0.25815257,-0.1530391,0.21025614,-0.70340437,0.053032853,0,1.0,1.0,0,56,130,0,0,0,0.08134613399401283,0.4769520225776109
L_Beck_Bau_03_2,4,7.561152,3.8859072,1.4826837,-2.5790591,-1.131315,1.4322337,1.174586,1.4571168,0.113809146,-1.2363786,0.6247493,0.6766608,-0.5323856,0.32039234,-0.15104295,0,1.0,1.0,0,56,130,0,0,0,0.09848250232270132,0.6265286923800565
L_Beck_Bau_03_2,7,-8.7354355,0.0500263,1.3314447,-0.93463665,-0.67967576,4.435667,-2.6862803,-0.51631826,1.1372082,-0.92117625,-0.7226324,-0.2405961,0.21490626,0.29809695,0.69379395,0,1.0,1.0,0,56,130,0,0,0,0.19507243384604794,0.8888366259015364
L_Beck_Bau_03_2,8,7.2430096,2.1024983,-4.7191443,-3.1485658,1.0186625,-0.74436474,-0.89171743,-0.29451847,0.2992978,0.0994464,-0.4357563,-0.15207745,-0.198545,-0.12183859,-0.31558272,0,1.0,1.0,0,56,130,0,0,0,0.024396958122569777,0.11116337409846352
L_Beck_Bau_04_1,1,0.41661817,-8.719632,7.279563,1.0449989,1.4489945,-0.6327675,-0.89535105,-0.94685614,0.65255284,0.035569508,0.006107513,-0.04906619,-0.75852656,-0.07167773,-0.25332013,0,1.0,1.0,0,56,130,0,0,0,0.0814386109962799,0.5079962370649108
L_Beck_Bau_04_1,0,-12.039015,2.2492957,6.618594,-0.29654384,0.597872,2.2780027,1.5231141,1.6149054,-0.16450283,-0.9300516,1.3606061,0.3892222,-0.11417871,0.5574067,-0.13713248,0,1.0,1.0,255,255,255,0,0,0,0.0950806118230676,0.5042333019755413
L_Beck_Bau_04_1,2,0.5260194,-3.8872948,5.463624,-2.0036113,-0.011705378,0.7489479,-1.3996645,0.09078671,-0.8727994,0.41017246,0.22248313,-0.6809961,-0.43183938,0.084921405,0.08402364,0,1.0,1.0,0,56,130,0,0,0,0.07220614579027154,0.5117591721542806
L_Beck_Bau_04_1,3,6.5282664,-0.061172023,6.6850886,-2.4812164,1.1146005,-0.09464207,-0.8815771,1.1595114,-0.6897304,-0.2100704,-0.5300268,0.4858415,0.42539006,0.002592663,0.112900026,0,1.0,1.0,0,56,130,0,0,0,0.0945787549526469,0.516173593187223
L_Beck_Bau_04_1,5,11.011763,11.312359,0.34800062,0.8469613,0.9792651,2.494154,3.3154187,-0.11158391,-0.32978433,0.8667281,-0.6390391,0.6310395,0.7748175,1.0482569,-0.28564495,0,1.0,1.0,0,56,130,0,0,0,0.10589599397515034,0.5167485654350243
L_Beck_Bau_04_1,4,10.465746,9.294547,3.8190148,-1.1620139,0.16313438,1.566319,1.1889521,1.6671247,-0.0028588348,-0.49755478,1.0480704,0.34708712,0.124657966,0.730056,0.009995907,0,1.0,1.0,0,56,130,0,0,0,0.09508061182306776,0.5042333019755413
L_Beck_Bau_04_1,6,12.2986965,-2.6502063,-0.5835034,-0.9647841,1.324366,0.05077581,-0.9017163,1.7712188,-1.5098218,0.77426785,-0.06956217,0.7676727,0.119724825,-0.19051115,-0.07028138,0,1.0,1.0,0,56,130,0,0,0,0.09797436957420402,0.5105048604578238
L_Beck_Bau_04_1,7,-14.774621,-1.0830498,0.9494608,2.6152275,0.43336475,3.8136547,-1.658232,0.07428592,0.40417102,-1.2347153,-0.5178095,-0.35130003,0.73806065,0.3401567,0.59530836,0,1.0,1.0,0,56,130,0,0,0,0.1952941987046989,0.8888366259015364
L_Beck_Bau_04_1,8,3.9842958,-0.799548,-4.855413,-3.6891832,1.1443859,-0.65644604,-1.0889634,-0.3795733,0.3244121,0.112661526,-0.458397,-0.1979274,-0.1602772,-0.07217823,-0.2659983,0,1.0,1.0,0,56,130,0,0,0,0.024424693399476383,0.11116337409846352
L_Beck_Bau_04_2,0,-2.2889657,-2.435567,2.8319087,-3.0427153,0.14766243,3.1248085,0.13802354,1.5329052,0.20915863,-0.67811567,1.042752,0.46780926,-0.17591874,0.75678855,-0.110331744,0,1.0,1.0,255,255,255,0,0,0,0.11396717249922582,0.6050486045782385
L_Beck_Bau_04_2,1,0.9864303,-0.81172746,-0.40729767,-3.9647589,1.566342,2.2165008,1.5394173,-0.4487844,-0.61637837,0.3680327,-0.0014566717,0.25611213,-0.058669943,-0.10830255,0.44958025,0,1.0,1.0,0,56,130,0,0,0,0.09958365162650333,0.48087174662903764
L_Beck_Bau_04_2,2,0.81076974,-4.8605328,-0.24472502,-4.272441,0.35182834,0.8477174,-1.3656654,0.849813,-1.7807226,-0.6752546,-0.6555365,-0.12867293,-0.07271179,-0.021243257,0.17790508,0,1.0,1.0,0,56,130,0,0,0,0.063728063548069,0.48087174662903726
L_Beck_Bau_04_2,3,9.467728,-2.135924,3.0157745,-2.333407,0.5837683,0.77278394,-0.98432505,1.4146322,-1.40059,-0.39667982,-0.2638795,0.23654518,0.43428117,-0.21198778,-0.21184435,0,1.0,1.0,0,56,130,0,0,0,0.08883214607360439,0.6194871963414462
L_Beck_Bau_04_2,4,4.533111,5.3816667,4.2052293,-2.6275554,-0.0966916,2.675524,0.52434427,1.5162425,0.16315648,-0.5158695,0.91433847,0.68528426,0.070182435,0.7570437,-0.061474364,0,1.0,1.0,0,56,130,0,0,0,0.1139671724992258,0.6050486045782385
L_Beck_Bau_04_2,5,14.199751,5.2401943,-2.3685472,0.05179594,2.0096853,1.6975361,2.3864968,-0.27667376,-0.23352462,0.26458395,-0.0592891,0.120280914,0.09099503,-0.58131593,0.24647084,0,1.0,1.0,0,56,130,0,0,0,0.09910188912976159,0.4807933521480096
L_Beck_Bau_04_2,8,-1.928395,4.6444035,-0.7479045,-3.5237129,0.5683677,-0.3563237,-0.7859866,0.015092851,0.5191046,0.23995581,-0.295195,0.053199477,-0.029328518,-0.10197901,0.018740714,0,1.0,1.0,0,56,130,0,0,0,0.024396958122569784,0.11116337409846352
L_Beck_Bau_04_2,6,10.481139,8.061871,4.6414666,0.07138497,-0.13711862,-0.061393198,-0.42369398,1.2336273,-1.0031664,1.2945801,0.21205987,0.6223261,0.7742221,-0.21592972,-0.25017515,0,1.0,1.0,0,56,130,0,0,0,0.09646949519975234,0.47554092191909686
L_Beck_Bau_04_2,7,-11.697489,0.19837676,-1.2935351,2.8052013,1.1977384,1.5745274,-1.6805255,-3.530558,-0.23079903,0.25480932,0.27468914,0.37144423,0.70107865,0.16566262,0.20573868,0,1.0,1.0,0,56,130,0,0,0,0.195072433846048,0.8888366259015364
L_Beck_Bau_05_1,0,-5.5133843,3.3470948,5.5347085,0.36054763,-0.8449786,2.576617,-1.8639361,0.2397985,-0.72171617,1.0859306,-0.06520773,1.2883658,0.5446952,-0.38252607,-0.09636899,0,1.0,1.0,0,56,130,0,0,0,0.19508921658034659,0.8816342412451367
L_Beck_Bau_05_1,2,-7.014104,-0.87782514,-0.16538304,-2.9971232,-0.8335825,-0.03987997,-0.6056615,0.12049661,0.45345727,-0.0694326,-0.25475523,-0.14394258,-0.35023412,0.10918355,0.05068293,0,1.0,1.0,0,56,130,0,0,0,0.03492953868919591,0.15252937674989708
L_Beck_Bau_05_1,3,0.64976794,-7.2362933,1.9218668,0.26221588,-2.6503282,-0.12178524,-0.15186313,0.61010706,-0.508442,0.2758766,0.08595784,-0.021836096,-0.5200902,-0.073245175,0.13084754,0,1.0,1.0,0,56,130,0,0,0,0.0648691432799353,0.5385214007782101
L_Beck_Bau_05_1,1,-6.8109565,-8.006059,-3.5892859,-1.8684216,-0.083870746,0.11516693,-0.7588171,0.39277774,0.6142563,-0.12253176,-0.475701,0.022857144,0.021627618,0.114961326,0.023747534,0,1.0,1.0,0,56,130,0,0,0,0.0366502056196982,0.15721343880861913
L_Beck_Bau_05_1,4,-2.942088,4.1915474,6.133712,-2.305186,-0.609879,1.1211985,-1.1031221,0.8544486,-1.8685544,0.11289704,-0.09636297,-0.2797856,0.02176387,0.14244089,0.6596892,0,1.0,1.0,0,56,130,0,0,0,0.09979868196913161,0.5603112840466934
L_Beck_Bau_05_1,5,8.280245,-5.253024,1.5371989,1.3965205,-2.7554061,0.94720924,-0.90162283,-0.7568129,0.3410826,0.4317789,0.22378376,-0.83897364,0.3446813,0.14663383,-0.020372292,0,1.0,1.0,0,56,130,0,0,0,0.08844228022781629,0.5603112840466926
L_Beck_Bau_05_1,7,10.6199,7.09006,-0.5797305,0.50784904,-2.3666508,1.3306721,2.54705,-0.3789027,-0.041369807,-0.4797701,0.15177943,0.080296665,-0.14362973,0.18440312,0.097655095,0,1.0,1.0,0,56,130,0,0,0,0.10857408331469284,0.5494163424124513
L_Beck_Bau_05_1,6,7.6085887,-1.2060089,-2.241637,-2.9250355,-0.27915296,1.7341732,0.98346376,1.0278608,0.255464,-1.2315257,0.44033274,0.14879678,-0.53954005,0.24069619,-0.001317668,0,1.0,1.0,0,56,130,0,0,0,0.08104341242665654,0.5385214007782101
L_Beck_Bau_05_1,8,11.711046,8.770781,2.4838197,0.6511063,-0.096426666,0.40492347,-0.4735985,2.0823834,-1.7684879,1.2704054,0.30452916,0.5979866,0.54010403,-0.35878563,-0.23996253,0,1.0,1.0,0,56,130,0,0,0,0.09773388165252925,0.5494163424124515
L_Beck_Bau_05_1,9,6.093642,3.0610912,-3.8985372,-3.4186747,0.90062004,-0.68897647,-0.850759,-0.1204669,0.31001487,0.11163806,-0.41561383,-0.10438917,-0.18864469,-0.14287136,-0.27370048,0,1.0,1.0,0,56,130,0,0,0,0.024399057074522102,0.11035019455252923
L_Beck_Bau_05_2,1,-12.897671,-3.5219128,-1.3123987,-0.13897032,-0.25302994,0.4663272,-0.3606046,0.37955037,0.19560774,-0.41932493,-0.42831117,-0.14949423,0.04483896,0.08213473,0.043963622,0,1.0,1.0,0,56,130,0,0,0,0.04541308874395554,0.1726336710199444
L_Beck_Bau_05_2,0,-8.096167,1.3632363,5.432525,1.6071262,-0.3127828,3.1013935,-2.0490844,0.42701077,-1.0237046,1.01099,-0.14336357,1.8047858,0.44539672,-0.40327433,-0.013138699,0,1.0,1.0,0,56,130,0,0,0,0.21939047684603608,0.8737763683992832
L_Beck_Bau_05_2,2,-11.537766,-4.423229,-1.6606026,-0.8071266,-0.2679062,0.18803152,-0.39757434,0.29932383,0.03694104,-0.30787268,-0.36150196,-0.010887297,-0.039709855,0.06865004,0.017791785,0,1.0,1.0,0,56,130,0,0,0,0.04327924145170454,0.16744795257135003
L_Beck_Bau_05_2,3,-5.4201,4.363393,1.5345793,-1.735619,-0.08851715,1.9611908,2.762814,-0.12679048,-0.6171486,0.7065546,0.28273368,0.86785746,0.07502624,0.80535525,0.14318286,0,1.0,1.0,0,56,130,0,0,0,0.09340744437369906,0.454432648559217
L_Beck_Bau_05_2,4,-3.357275,-1.1614624,4.187947,-2.8495111,-0.49020016,1.3428253,-1.3303033,0.6571483,-1.8129472,-0.089112975,-0.053413592,-0.22597045,-0.15831302,0.14576587,0.41759634,0,1.0,1.0,0,56,130,0,0,0,0.08807282614307105,0.4544326485592169
L_Beck_Bau_05_2,5,4.1536684,-4.7815166,2.6037922,0.18632627,-3.303893,0.20220019,0.01015388,1.0671077,-1.1231458,-0.24221928,-0.27109483,0.17216611,0.0006663953,-0.36741805,-0.40837735,0,1.0,1.0,0,56,130,0,0,0,0.09063688458295335,0.667172204604991
L_Beck_Bau_05_2,6,2.097219,6.6943817,2.716792,-2.8032231,-1.0613356,2.05607,1.3239934,0.96028715,0.45141786,-1.1256279,0.6549897,0.25697356,-0.54315346,0.3593177,0.29146248,0,1.0,1.0,0,56,130,0,0,0,0.1004456987489462,0.5911347028815662
L_Beck_Bau_05_2,7,12.736673,-4.298994,-2.5254235,-0.4530303,2.7505567,1.942965,3.8383248,-0.4432572,0.19524135,0.81140655,-1.2124447,-0.66085494,0.18538052,0.0014381404,-0.37829116,0,1.0,1.0,0,56,130,0,0,0,0.1006522000998096,0.45450158555080805
L_Beck_Bau_06_1,0,-5.2123265,-6.0696354,-2.7526095,-2.6258636,0.61376196,-0.37390983,-0.89811015,-0.4214744,0.2898399,0.34772795,-0.20335215,0.26045376,0.108777575,0.14205655,0.08594684,0,1.0,1.0,0,56,130,0,0,0,0.03376355188435728,0.15655462184873953
L_Beck_Bau_05_2,8,17.780365,-0.35204548,0.1209364,2.4999154,0.39933714,-0.59586644,0.23749638,1.0070469,-0.97890115,-0.014940303,0.069082834,0.16440783,0.5970604,0.007906314,-0.3937649,0,1.0,1.0,0,56,130,0,0,0,0.09043038323209045,0.442506549014202
L_Beck_Bau_06_1,1,-15.000181,-0.6365939,0.13080665,1.4172436,0.78177094,-0.009780908,0.0008041239,-0.00534217,-0.1096065,-0.109696895,-0.058260273,-0.045987148,0.51001036,0.023073591,0.054021694,0,1.0,1.0,0,56,130,0,0,0,0.03569093099294442,0.16966386554621882
L_Beck_Bau_06_1,2,-5.475306,-4.4338408,4.07515,-0.3594184,0.034376454,1.8215295,-1.7206062,-1.6792842,-1.1298963,0.14501497,-0.01136184,1.3223205,0.9280038,-0.16714123,-0.10675142,0,1.0,1.0,0,56,130,0,0,0,0.15474100843228367,0.8805042016806722
L_Beck_Bau_06_1,3,-1.313067,-5.9143186,3.1812212,0.103024244,-2.8139954,-0.15340999,-0.10448482,0.4539947,-0.29012325,0.41345692,0.20642474,0.012629498,-0.50767606,-0.09052613,0.040850315,0,1.0,1.0,0,56,130,0,0,0,0.07100326966098776,0.6290756302521007
L_Beck_Bau_06_1,4,0.501836,-4.31293,1.8855312,-3.0993812,-0.15905106,1.2408158,-1.4859939,0.77866775,-1.8196294,-0.07637067,-0.14956309,-0.41485706,-0.21558611,0.20090112,0.5124592,0,1.0,1.0,0,56,130,0,0,0,0.0934950955085183,0.6421008403361349
L_Beck_Bau_06_1,6,-0.49425057,3.7286894,1.7010567,-2.7797413,0.072326966,2.0863988,0.60376024,-0.019394848,-0.23806049,-0.3688639,1.1502733,0.22647907,-0.19845948,0.25612575,0.029797,0,1.0,1.0,0,56,130,0,0,0,0.09103424539666205,0.6345378151260505
L_Beck_Bau_06_1,5,6.971048,-5.1379056,0.3059392,-0.58081824,-2.8677528,-0.34836513,0.11407294,1.5092351,-0.4545397,-0.11705797,-0.27260286,-0.23537636,-0.37330794,-0.1412746,-0.048221383,0,1.0,1.0,0,56,130,0,0,0,0.10056788848735161,0.6289915966386554
L_Beck_Bau_06_1,8,10.219853,0.60016084,0.052918557,-0.44057262,-1.1787714,0.30578828,-0.56057596,1.5403705,-1.607491,0.7883701,-0.021389632,0.8526571,0.30414066,-0.39419174,-0.26747027,0,1.0,1.0,0,56,130,0,0,0,0.10419893305799435,0.6401680672268916
L_Beck_Bau_06_1,7,15.223325,7.223321,-1.961007,2.2183902,-1.2915907,1.0333698,1.4751961,0.81218207,-0.6421917,-0.8511077,0.88065755,-0.17584176,-0.16870452,-0.62902874,0.47989783,0,1.0,1.0,0,56,130,0,0,0,0.12040956806057472,0.6289915966386554
L_Beck_Bau_06_1,9,-1.6306775,-2.5318403,-3.8854437,-3.6942348,1.0148377,-0.3276456,-1.1465781,-0.34959942,0.39916688,0.25255993,-0.28438383,-0.11632231,-0.08951819,0.020813616,-0.12902355,0,1.0,1.0,0,56,130,0,0,0,0.02505592841163311,0.12235294117647061
L_Beck_Bau_07_1,0,-10.352575,3.3029323,2.9361646,-2.2836063,0.5352754,2.8393788,0.49220344,2.1088092,0.81666654,-1.7079927,0.80093485,0.19533026,-0.03945319,0.2613453,0.63592076,0,1.0,1.0,255,255,255,0,0,0,0.0975361994456018,0.41928035405041386
L_Beck_Bau_07_1,1,-0.12835789,1.2829349,6.035282,-3.0529964,0.7055555,0.8285497,-1.222724,0.7371044,-2.4549427,0.2973975,0.121891566,-0.11773767,0.5497504,-0.022016509,0.25920966,0,1.0,1.0,0,56,130,0,0,0,0.08674093076909829,0.4193444936181131
L_Beck_Bau_07_1,2,-1.804184,-1.3768797,3.7784154,-3.5154886,0.6976666,1.1292517,-1.4925176,0.86088765,-2.2269158,0.12294006,-0.041858103,-0.124457054,-0.22429939,0.02830879,0.27390242,0,1.0,1.0,0,56,130,0,0,0,0.10209879306485763,0.43942017830799873
L_Beck_Bau_07_1,3,9.569108,-2.885336,1.9967715,-3.0074012,2.051313,-0.19306138,-0.8819433,2.6111841,-0.917654,0.03462183,-0.49029508,0.36040127,-0.29059628,0.0050988174,0.2078797,0,1.0,1.0,0,56,130,0,0,0,0.10850364146622817,0.41928035405041514
L_Beck_Bau_07_1,5,14.819513,9.886797,-3.1929271,1.6672989,2.1656635,1.846497,2.9912176,0.27627242,-0.022375835,0.19457048,-0.23901272,0.000527895,0.524075,0.17024666,0.14934456,0,1.0,1.0,0,56,130,0,0,0,0.11203319502074736,0.42178179719068715
L_Beck_Bau_07_1,4,14.11713,4.98053,-3.14423,-1.4094725,1.3194078,1.7013123,0.53144807,2.0290492,0.74196076,-1.4419792,0.43089852,-0.16704041,-0.056738287,0.2368942,0.1516052,0,1.0,1.0,0,56,130,0,0,0,0.0975361994456019,0.41928035405041386
L_Beck_Bau_07_1,6,16.89231,6.723239,-0.22076662,1.6199818,2.0529373,-0.049625337,-0.14113499,2.2122126,-1.4290524,0.2064899,-0.19050558,0.80907,0.28908515,-0.057149306,-0.07199745,0,1.0,1.0,0,56,130,0,0,0,0.08539797868494133,0.42620742736194056
L_Beck_Bau_07_1,7,-7.3696413,-2.172251,1.5763747,-0.5702435,-0.7461193,5.137524,-3.079785,-0.78436995,1.0337284,-1.0559496,-0.7766683,-0.2748153,0.46572086,0.40531954,0.81622994,0,1.0,1.0,0,56,130,0,0,0,0.24403849795974566,0.9091142325700724
L_Beck_Bau_08,0,-5.986316,4.137953,4.9213576,-2.2398407,-1.1248604,1.8096445,1.5001377,1.5373404,-0.12170998,-1.0106764,1.103871,0.4340897,-0.5993579,0.44246486,0.036189057,0,1.0,1.0,112,113,115,0,0,0,0.07717987988504786,0.3399923999782856
L_Beck_Bau_07_1,8,6.2192845,7.241805,-2.2865155,-2.723708,0.6006265,-0.64592814,-0.55926776,-0.09154174,0.30753312,0.123902984,-0.28403372,0.011168266,0.005735193,-0.16521187,-0.19556062,0,1.0,1.0,0,56,130,0,0,0,0.02441418019662195,0.09094990699762687
L_Beck_Bau_08,1,-6.563326,-3.5717907,5.300572,0.7260497,-2.9408007,-0.14733236,0.18159607,0.5167305,-0.43870723,0.24206886,0.32603738,-0.068514965,-0.61164814,-0.122099645,-0.09723629,0,1.0,1.0,112,113,115,0,0,0,0.06780127686668617,0.3399923999782856
