id,total_len,nb_groups,len_groups,max_len_group
Ableton_1,10,2,"[4, 6]",6
Ableton_0,21,1,[21],21
Ableton_3,19,2,"[13, 6]",13
Ableton_2,27,1,[27],27
Ableton_4,10,1,[10],10
Ableton_5,16,2,"[12, 4]",12
Ableton_6,15,2,"[11, 4]",11
Actris_0,3,1,[3],3
Actris_1,3,1,[3],3
Actris_2,2,1,[2],2
Actris_3,3,1,[3],3
A&O Hotels and Hostels_0,67,7,"[17, 7, 7, 16, 5, 7, 8]",17
Actris_5,8,1,[8],8
Ableton_7,80,8,"[10, 10, 10, 10, 10, 10, 10, 10]",10
Actris_6,29,3,"[14, 9, 6]",14
Actris_4,64,8,"[8, 5, 10, 12, 9, 11, 4, 5]",12
Adam Hall Group_0,19,2,"[15, 4]",15
A&O Hotels and Hostels_1,144,18,"[5, 11, 9, 6, 6, 12, 8, 12, 6, 19, 6, 8, 14, 4, 4, 4, 6, 4]",19
Adam Hall Group_1,17,2,"[9, 8]",9
Adam Hall Group_10,14,2,"[8, 6]",8
Adam Hall Group_11,7,1,[7],7
Adam Hall Group_12,5,2,"[2, 3]",3
Adam Hall Group_14,10,1,[10],10
Adam Hall Group_15,8,1,[8],8
Adam Hall Group_13,14,2,"[8, 6]",8
Adam Hall Group_16,14,2,"[8, 6]",8
Adam Hall Group_18,14,2,"[8, 6]",8
Adam Hall Group_17,14,2,"[8, 6]",8
Adam Hall Group_19,10,1,[10],10
Adam Hall Group_21,7,1,[7],7
Adam Hall Group_20,7,1,[7],7
Adam Hall Group_22,14,2,"[8, 6]",8
Adam Hall Group_24,8,1,[8],8
Adam Hall Group_2,19,2,"[15, 4]",15
Adam Hall Group_23,8,1,[8],8
Adam Hall Group_25,10,1,[10],10
Adam Hall Group_26,8,2,"[4, 4]",4
Adam Hall Group_27,8,2,"[4, 4]",4
Adam Hall Group_4,11,1,[11],11
Adam Hall Group_3,20,1,[20],20
Adam Hall Group_28,21,3,"[13, 4, 4]",13
Adam Hall Group_8,14,2,"[8, 6]",8
Adam Hall Group_6,18,4,"[6, 4, 4, 4]",6
Adam Hall Group_5,19,2,"[15, 4]",15
Adelholzener Alpenquellen_1,12,1,[12],12
Adam Hall Group_9,12,2,"[6, 6]",6
Adelholzener Alpenquellen_0,12,1,[12],12
Adelholzener Alpenquellen_10,12,1,[12],12
Adelholzener Alpenquellen_100,18,1,[18],18
Adelholzener Alpenquellen_102,8,1,[8],8
Adam Hall Group_7,39,1,[39],39
Adelholzener Alpenquellen_103,8,1,[8],8
Adelholzener Alpenquellen_101,14,1,[14],14
Adelholzener Alpenquellen_104,13,1,[13],13
Adelholzener Alpenquellen_105,6,1,[6],6
Adelholzener Alpenquellen_108,20,1,[20],20
Adelholzener Alpenquellen_107,24,2,"[18, 6]",18
Adelholzener Alpenquellen_109,22,2,"[14, 8]",14
Adelholzener Alpenquellen_106,42,4,"[10, 10, 14, 8]",14
Adelholzener Alpenquellen_11,12,1,[12],12
Adelholzener Alpenquellen_110,30,1,[30],30
Adelholzener Alpenquellen_111,24,1,[24],24
Adelholzener Alpenquellen_112,16,2,"[12, 4]",12
Adelholzener Alpenquellen_113,10,1,[10],10
Adelholzener Alpenquellen_115,20,1,[20],20
Adelholzener Alpenquellen_116,20,1,[20],20
Adelholzener Alpenquellen_114,30,1,[30],30
Adelholzener Alpenquellen_117,30,1,[30],30
Adelholzener Alpenquellen_12,12,1,[12],12
Adelholzener Alpenquellen_118,24,1,[24],24
Adelholzener Alpenquellen_119,23,2,"[17, 6]",17
Adelholzener Alpenquellen_120,15,2,"[9, 6]",9
Adelholzener Alpenquellen_121,26,1,[26],26
Adelholzener Alpenquellen_122,18,2,"[10, 8]",10
Adelholzener Alpenquellen_124,10,1,[10],10
Adelholzener Alpenquellen_125,10,1,[10],10
Adelholzener Alpenquellen_123,20,1,[20],20
Adelholzener Alpenquellen_127,15,2,"[9, 6]",9
Adelholzener Alpenquellen_126,15,2,"[9, 6]",9
Adelholzener Alpenquellen_129,20,1,[20],20
Adelholzener Alpenquellen_128,26,1,[26],26
Adelholzener Alpenquellen_13,12,1,[12],12
Adelholzener Alpenquellen_130,12,2,"[6, 6]",6
Adelholzener Alpenquellen_14,12,1,[12],12
Adelholzener Alpenquellen_15,12,1,[12],12
Adelholzener Alpenquellen_17,12,1,[12],12
Adelholzener Alpenquellen_16,12,1,[12],12
Adelholzener Alpenquellen_19,14,1,[14],14
Adelholzener Alpenquellen_2,12,1,[12],12
Adelholzener Alpenquellen_18,12,1,[12],12
Adelholzener Alpenquellen_23,10,1,[10],10
Adelholzener Alpenquellen_20,14,1,[14],14
Adelholzener Alpenquellen_21,12,1,[12],12
Adelholzener Alpenquellen_22,12,1,[12],12
Adelholzener Alpenquellen_24,12,1,[12],12
Adelholzener Alpenquellen_25,12,1,[12],12
Adelholzener Alpenquellen_26,12,1,[12],12
Adelholzener Alpenquellen_27,12,1,[12],12
Adelholzener Alpenquellen_28,12,1,[12],12
Adelholzener Alpenquellen_29,12,1,[12],12
Adelholzener Alpenquellen_3,12,1,[12],12
Adelholzener Alpenquellen_30,12,1,[12],12
Adelholzener Alpenquellen_31,12,1,[12],12
Adelholzener Alpenquellen_33,12,1,[12],12
Adelholzener Alpenquellen_32,12,1,[12],12
Adelholzener Alpenquellen_34,12,1,[12],12
Adelholzener Alpenquellen_35,12,1,[12],12
Adelholzener Alpenquellen_37,12,1,[12],12
Adelholzener Alpenquellen_36,12,1,[12],12
Adelholzener Alpenquellen_38,12,1,[12],12
Adelholzener Alpenquellen_39,12,1,[12],12
Adelholzener Alpenquellen_4,12,1,[12],12
Adelholzener Alpenquellen_41,12,1,[12],12
Adelholzener Alpenquellen_40,12,1,[12],12
Adelholzener Alpenquellen_42,12,1,[12],12
Adelholzener Alpenquellen_44,12,1,[12],12
Adelholzener Alpenquellen_43,12,1,[12],12
Adelholzener Alpenquellen_45,12,1,[12],12
Adelholzener Alpenquellen_46,12,1,[12],12
Adelholzener Alpenquellen_48,12,1,[12],12
Adelholzener Alpenquellen_47,12,1,[12],12
Adelholzener Alpenquellen_49,12,1,[12],12
Adelholzener Alpenquellen_5,12,1,[12],12
Adelholzener Alpenquellen_50,14,1,[14],14
Adelholzener Alpenquellen_51,12,1,[12],12
Adelholzener Alpenquellen_53,12,1,[12],12
Adelholzener Alpenquellen_52,12,1,[12],12
Adelholzener Alpenquellen_56,12,1,[12],12
Adelholzener Alpenquellen_54,12,1,[12],12
Adelholzener Alpenquellen_55,12,1,[12],12
Adelholzener Alpenquellen_57,12,1,[12],12
Adelholzener Alpenquellen_58,12,1,[12],12
Adelholzener Alpenquellen_59,12,1,[12],12
Adelholzener Alpenquellen_60,12,1,[12],12
Adelholzener Alpenquellen_6,12,1,[12],12
Adelholzener Alpenquellen_61,12,1,[12],12
Adelholzener Alpenquellen_63,12,1,[12],12
Adelholzener Alpenquellen_62,12,1,[12],12
Adelholzener Alpenquellen_64,12,1,[12],12
Adelholzener Alpenquellen_65,12,1,[12],12
Adelholzener Alpenquellen_66,12,1,[12],12
Adelholzener Alpenquellen_67,12,1,[12],12
Adelholzener Alpenquellen_68,12,1,[12],12
Adelholzener Alpenquellen_69,16,1,[16],16
Adelholzener Alpenquellen_7,10,1,[10],10
Adelholzener Alpenquellen_70,12,1,[12],12
Adelholzener Alpenquellen_71,12,1,[12],12
Adelholzener Alpenquellen_72,12,1,[12],12
Adelholzener Alpenquellen_73,12,1,[12],12
Adelholzener Alpenquellen_74,12,1,[12],12
Adelholzener Alpenquellen_75,12,1,[12],12
Adelholzener Alpenquellen_76,12,1,[12],12
Adelholzener Alpenquellen_77,12,1,[12],12
Adelholzener Alpenquellen_78,12,1,[12],12
Adelholzener Alpenquellen_79,14,1,[14],14
Adelholzener Alpenquellen_8,12,1,[12],12
Adelholzener Alpenquellen_80,14,1,[14],14
Adelholzener Alpenquellen_81,12,1,[12],12
Adelholzener Alpenquellen_82,12,1,[12],12
Adelholzener Alpenquellen_83,12,1,[12],12
Adelholzener Alpenquellen_84,12,1,[12],12
Adelholzener Alpenquellen_85,12,1,[12],12
Adelholzener Alpenquellen_86,12,1,[12],12
Adelholzener Alpenquellen_87,12,1,[12],12
Adelholzener Alpenquellen_88,12,1,[12],12
Adelholzener Alpenquellen_89,16,1,[16],16
Adelholzener Alpenquellen_90,12,1,[12],12
Adelholzener Alpenquellen_9,12,1,[12],12
Adelholzener Alpenquellen_91,12,1,[12],12
Adelholzener Alpenquellen_92,14,1,[14],14
Adelholzener Alpenquellen_93,14,1,[14],14
Adelholzener Alpenquellen_94,12,1,[12],12
Adelholzener Alpenquellen_95,14,1,[14],14
Adelholzener Alpenquellen_96,12,1,[12],12
Adelholzener Alpenquellen_97,12,1,[12],12
Adelholzener Alpenquellen_98,12,1,[12],12
Agravis Raiffeisen_1,10,1,[10],10
Adelholzener Alpenquellen_99,16,1,[16],16
Agravis Raiffeisen_2,8,1,[8],8
Akasol_0,14,1,[14],14
Akasol_1,11,2,"[7, 4]",7
Akasol_10,7,1,[7],7
Akasol_11,9,2,"[5, 4]",5
Airbus_0,72,8,"[10, 11, 4, 4, 16, 11, 10, 6]",16
Akasol_12,14,2,"[8, 6]",8
Akasol_13,8,1,[8],8
Akasol_14,7,1,[7],7
Akasol_16,8,1,[8],8
Akasol_15,8,2,"[4, 4]",4
Agravis Raiffeisen_3,90,15,"[8, 8, 9, 4, 3, 6, 6, 8, 3, 8, 7, 4, 6, 6, 4]",9
Akasol_17,14,1,[14],14
Akasol_19,9,1,[9],9
Akasol_18,14,2,"[10, 4]",10
Akasol_2,11,2,"[7, 4]",7
Akasol_20,8,1,[8],8
Akasol_21,14,2,"[8, 6]",8
Akasol_22,15,3,"[7, 4, 4]",7
Akasol_24,6,1,[6],6
Akasol_23,14,2,"[10, 4]",10
Akasol_25,6,1,[6],6
Akasol_27,8,1,[8],8
Akasol_28,8,1,[8],8
Akasol_26,14,2,"[8, 6]",8
Akasol_29,12,1,[12],12
Akasol_30,8,1,[8],8
Akasol_32,6,1,[6],6
Akasol_3,16,1,[16],16
Akasol_31,12,1,[12],12
Akasol_33,14,2,"[8, 6]",8
Akasol_35,12,1,[12],12
Akasol_34,14,1,[14],14
Akasol_6,10,1,[10],10
Akasol_5,10,1,[10],10
Akasol_8,5,2,"[2, 3]",3
Akasol_4,20,2,"[10, 10]",10
Akasol_7,11,1,[11],11
Akasol_9,14,2,"[10, 4]",10
Alfatraining Bildungszentrum_0,11,1,[11],11
Alfatraining Bildungszentrum_1,12,1,[12],12
Alfatraining Bildungszentrum_10,18,1,[18],18
AL-KO Kober SE_0,48,5,"[18, 14, 7, 4, 5]",18
Alfatraining Bildungszentrum_11,10,1,[10],10
Alfatraining Bildungszentrum_2,10,1,[10],10
Alfatraining Bildungszentrum_12,18,1,[18],18
Alfatraining Bildungszentrum_13,26,2,"[18, 8]",18
Alfatraining Bildungszentrum_3,22,2,"[14, 8]",14
Alfatraining Bildungszentrum_4,26,1,[26],26
Alfatraining Bildungszentrum_6,20,1,[20],20
Alfatraining Bildungszentrum_5,22,2,"[14, 8]",14
Alfatraining Bildungszentrum_7,16,1,[16],16
Alfatraining Bildungszentrum_9,10,1,[10],10
Alfatraining Bildungszentrum_8,24,2,"[16, 8]",16
Alfi_1,19,4,"[4, 4, 7, 4]",7
Agravis Raiffeisen_0,88,10,"[17, 17, 9, 9, 7, 5, 11, 5, 4, 4]",17
Altraverse_1,33,2,"[21, 12]",21
Altraverse_2,33,2,"[21, 12]",21
Altraverse_3,27,2,"[19, 8]",19
Altraverse_5,27,2,"[19, 8]",19
Alfi_0,77,3,"[11, 60, 6]",60
Altraverse_4,89,6,"[9, 19, 14, 21, 13, 13]",21
Ameos Klinikum Halberstadt_0,5,1,[5],5
Ameos Klinikum Halberstadt_1,8,1,[8],8
Ameos Klinikum Halberstadt_3,13,2,"[9, 4]",9
Ameos Klinikum Halberstadt_4,14,1,[14],14
Ameos Klinikum Halberstadt_2,9,1,[9],9
Ameos Klinikum Halberstadt_5,13,1,[13],13
Ameos Klinikum Halberstadt_7,7,1,[7],7
Ameos Klinikum Halberstadt_6,10,1,[10],10
Apetito_10,6,1,[6],6
Apetito_11,6,1,[6],6
Apetito_12,12,1,[12],12
Apetito_13,6,1,[6],6
Apetito_14,4,1,[4],4
Apetito_15,16,1,[16],16
Apetito_16,11,1,[11],11
Apetito_17,8,1,[8],8
Apetito_18,5,1,[5],5
Apetito_19,7,1,[7],7
Altraverse_0,78,2,"[12, 66]",66
Apetito_20,4,1,[4],4
Apetito_2,12,1,[12],12
Apetito_21,10,1,[10],10
Apetito_22,4,1,[4],4
Apetito_0,124,11,"[22, 20, 14, 11, 14, 7, 7, 6, 10, 7, 6]",22
Apetito_25,5,1,[5],5
Apetito_23,14,1,[14],14
Apetito_24,8,1,[8],8
Apetito_26,7,1,[7],7
Apetito_27,16,1,[16],16
Apetito_28,8,1,[8],8
Apetito_1,124,11,"[22, 20, 14, 11, 14, 7, 6, 6, 10, 7, 7]",22
Apetito_29,6,1,[6],6
Apetito_3,8,1,[8],8
Apetito_31,10,1,[10],10
Apetito_30,8,1,[8],8
Apetito_32,6,1,[6],6
Apetito_4,12,1,[12],12
Apetito_34,8,1,[8],8
